42	66	122	86
42	67	122	86
42	68	122	86
42	80	122	86
42	92	122	55
42	92	122	59
42	92	122	75
42	92	122	77
42	92	122	84
42	95	122	59
42	95	122	75
42	92	122	95
42	56	122	98
42	57	122	98
42	58	122	98
42	67	122	98
42	68	122	98
42	71	122	98
42	98	122	76
42	83	122	98
42	97	122	98
42	13	122	99
42	99	122	59
42	67	122	99
42	99	122	69
42	99	122	75
42	99	122	77
42	99	122	78
42	99	122	79
42	80	122	99
42	99	122	84
42	99	122	85
42	99	122	86
42	92	122	99
42	56	122	100
42	58	122	100
42	59	122	100
42	65	122	100
42	67	122	100
42	68	122	100
42	71	122	100
42	72	122	100
42	73	122	100
42	74	122	100
42	78	122	100
42	80	122	100
42	81	122	100
42	83	122	100
42	84	122	100
42	85	122	100
42	92	122	100
42	95	122	100
42	97	122	100
42	99	122	100
42	56	122	101
42	58	122	101
42	59	122	101
42	65	122	101
42	67	122	101
42	68	122	101
42	71	122	101
42	72	122	101
42	73	122	101
42	74	122	101
42	78	122	101
42	80	122	101
42	81	122	101
42	83	122	101
42	84	122	101
42	92	122	101
42	95	122	101
42	97	122	101
42	99	122	101
42	56	122	102
42	58	122	102
42	59	122	102
42	65	122	102
42	67	122	102
42	68	122	102
42	71	122	102
42	72	122	102
42	73	122	102
42	78	122	102
42	81	122	102
42	83	122	102
42	84	122	102
42	92	122	102
42	95	122	102
42	97	122	102
42	98	122	102
42	99	122	102
42	56	122	103
42	58	122	103
42	59	122	103
42	65	122	103
42	67	122	103
42	68	122	103
42	71	122	103
42	72	122	103
42	73	122	103
42	74	122	103
42	78	122	103
42	81	122	103
42	83	122	103
42	84	122	103
42	92	122	103
42	95	122	103
42	97	122	103
42	99	122	103
42	56	122	104
42	58	122	104
42	60	122	104
42	65	122	104
42	67	122	104
42	68	122	104
42	71	122	104
42	72	122	104
42	73	122	104
42	78	122	104
42	80	122	104
42	81	122	104
42	83	122	104
42	84	122	104
42	92	122	104
42	95	122	104
42	97	122	104
42	98	122	104
42	99	122	104
42	56	122	105
42	58	122	105
42	66	122	105
42	67	122	105
42	68	122	105
42	71	122	105
42	72	122	105
42	73	122	105
42	74	122	105
42	80	122	105
42	83	122	105
42	92	122	105
42	99	122	105
42	56	122	106
42	58	122	106
42	67	122	106
42	68	122	106
42	71	122	106
42	72	122	106
42	73	122	106
42	74	122	106
42	80	122	106
42	92	122	106
42	99	122	106
42	56	122	107
42	58	122	107
42	67	122	107
42	68	122	107
42	71	122	107
42	72	122	107
42	73	122	107
42	74	122	107
42	80	122	107
42	83	122	107
42	92	122	107
42	99	122	107
42	13	122	108
42	67	122	108
42	68	122	108
42	13	122	109
42	67	122	109
42	68	122	109
42	73	122	109
42	80	122	109
42	56	122	110
42	58	122	110
42	59	122	110
42	65	122	110
42	67	122	110
42	68	122	110
42	71	122	110
42	72	122	110
42	73	122	110
42	74	122	110
42	78	122	110
42	80	122	110
42	81	122	110
42	83	122	110
42	84	122	110
42	85	122	110
42	92	122	110
42	95	122	110
42	97	122	110
42	99	122	110
42	56	122	112
42	58	122	112
42	67	122	112
42	68	122	112
42	71	122	112
42	72	122	112
42	73	122	112
42	74	122	112
42	80	122	112
42	92	122	112
42	99	122	112
42	56	122	113
42	58	122	113
42	67	122	113
42	68	122	113
42	71	122	113
42	72	122	113
42	73	122	113
42	74	122	113
42	80	122	113
42	92	122	113
42	99	122	113
42	56	122	114
42	58	122	114
42	67	122	114
42	68	122	114
42	71	122	114
42	72	122	114
42	73	122	114
42	74	122	114
42	80	122	114
42	92	122	114
42	99	122	114
42	56	122	115
42	58	122	115
42	67	122	115
42	68	122	115
42	71	122	115
42	72	122	115
42	73	122	115
42	74	122	115
42	80	122	115
42	92	122	115
42	99	122	115
42	59	122	116
42	60	122	116
42	65	122	116
42	69	122	116
42	76	122	116
42	77	122	116
42	78	122	116
42	79	122	116
42	80	122	116
42	81	122	116
42	83	122	116
42	84	122	116
42	85	122	116
42	86	122	116
42	87	122	116
42	95	122	116
42	97	122	116
42	98	122	116
42	99	122	116
42	104	122	116
42	105	122	116
42	67	122	117
42	68	122	117
42	80	122	117
42	117	122	116
42	56	122	120
42	58	122	120
42	60	122	120
42	65	122	120
42	67	122	120
42	68	122	120
42	69	122	120
42	71	122	120
42	72	122	120
42	73	122	120
42	76	122	120
42	78	122	120
42	80	122	120
42	81	122	120
42	83	122	120
42	84	122	120
42	85	122	120
42	87	122	120
42	92	122	120
42	95	122	120
42	97	122	120
42	98	122	120
42	99	122	120
42	13	122	121
10	9	122	43
11	9	122	43
11	10	122	43
13	9	122	43
13	10	122	43
13	11	122	43
42	9	122	43
42	10	122	43
42	11	122	43
42	13	122	43
10	9	122	44
11	9	122	44
11	10	122	44
13	9	122	44
13	10	122	44
13	11	122	44
45	58	122	59
45	67	122	59
45	56	122	69
45	57	122	69
45	58	122	69
45	56	122	78
45	57	122	78
45	58	122	78
45	66	122	78
45	67	122	78
45	68	122	78
45	72	122	78
45	73	122	78
45	74	122	78
45	56	122	79
45	57	122	79
45	58	122	79
45	66	122	79
45	67	122	79
45	68	122	79
45	72	122	79
45	73	122	79
45	74	122	79
45	80	122	78
45	80	122	79
45	80	122	81
45	58	122	84
45	67	122	84
45	68	122	84
45	72	122	84
45	73	122	84
45	74	122	84
45	80	122	84
45	56	122	85
45	57	122	85
45	58	122	85
45	59	122	85
45	66	122	85
45	67	122	85
45	68	122	85
45	80	122	85
45	58	122	86
45	66	122	86
45	67	122	86
45	68	122	86
45	80	122	86
45	92	122	55
45	92	122	59
45	92	122	84
45	95	122	59
45	92	122	95
10	9	122	48
11	9	122	48
11	10	122	48
13	9	122	48
13	10	122	48
13	11	122	48
57	56	122	52
58	56	122	52
58	57	122	52
60	56	122	52
60	57	122	52
60	58	122	52
66	56	122	52
66	57	122	52
66	58	122	52
66	60	122	52
67	56	122	52
67	57	122	52
67	58	122	52
67	60	122	52
67	66	122	52
68	56	122	52
68	57	122	52
68	58	122	52
68	60	122	52
68	66	122	52
68	67	122	52
80	56	122	52
80	57	122	52
80	58	122	52
80	60	122	52
80	66	122	52
80	67	122	52
80	68	122	52
81	56	122	52
81	57	122	52
81	58	122	52
81	60	122	52
81	66	122	52
81	67	122	52
81	68	122	52
81	80	122	52
83	56	122	52
83	57	122	52
83	58	122	52
83	60	122	52
83	66	122	52
83	67	122	52
83	68	122	52
83	80	122	52
83	81	122	52
90	56	122	52
90	57	122	52
90	58	122	52
90	60	122	52
90	66	122	52
90	67	122	52
90	68	122	52
90	80	122	52
90	81	122	52
90	83	122	52
92	56	122	52
92	57	122	52
92	58	122	52
92	60	122	52
92	66	122	52
92	67	122	52
92	68	122	52
92	80	122	52
92	81	122	52
92	83	122	52
92	90	122	52
99	56	122	52
99	57	122	52
99	58	122	52
99	60	122	52
99	66	122	52
99	67	122	52
99	68	122	52
99	80	122	52
99	81	122	52
99	83	122	52
99	90	122	52
99	92	122	52
57	56	122	54
58	56	122	54
58	57	122	54
60	56	122	54
60	57	122	54
60	58	122	54
66	56	122	54
66	57	122	54
66	58	122	54
66	60	122	54
67	56	122	54
67	57	122	54
67	58	122	54
67	60	122	54
67	66	122	54
68	56	122	54
68	57	122	54
68	58	122	54
68	60	122	54
68	66	122	54
68	67	122	54
71	56	122	54
71	57	122	54
71	58	122	54
71	60	122	54
71	66	122	54
71	67	122	54
71	68	122	54
72	56	122	54
72	57	122	54
72	58	122	54
72	60	122	54
72	66	122	54
72	67	122	54
72	68	122	54
72	71	122	54
73	56	122	54
73	57	122	54
73	58	122	54
73	60	122	54
73	66	122	54
73	67	122	54
73	68	122	54
73	71	122	54
73	72	122	54
74	56	122	54
74	57	122	54
74	58	122	54
74	60	122	54
74	66	122	54
74	67	122	54
74	68	122	54
74	71	122	54
74	72	122	54
74	73	122	54
78	56	122	54
78	57	122	54
78	58	122	54
78	60	122	54
78	66	122	54
78	67	122	54
78	68	122	54
78	71	122	54
78	72	122	54
78	73	122	54
78	74	122	54
80	56	122	54
80	57	122	54
80	58	122	54
80	60	122	54
80	66	122	54
80	67	122	54
80	68	122	54
80	71	122	54
80	72	122	54
80	73	122	54
80	74	122	54
80	78	122	54
81	56	122	54
81	57	122	54
81	58	122	54
81	60	122	54
81	66	122	54
81	67	122	54
81	68	122	54
81	71	122	54
81	72	122	54
81	73	122	54
81	74	122	54
81	78	122	54
81	80	122	54
82	56	122	54
82	57	122	54
82	58	122	54
82	60	122	54
82	66	122	54
82	67	122	54
82	68	122	54
82	71	122	54
82	72	122	54
82	73	122	54
82	74	122	54
82	78	122	54
82	80	122	54
82	81	122	54
83	56	122	54
83	57	122	54
83	58	122	54
83	60	122	54
83	66	122	54
83	67	122	54
83	68	122	54
83	71	122	54
83	72	122	54
83	73	122	54
83	74	122	54
83	78	122	54
83	80	122	54
83	81	122	54
83	82	122	54
84	56	122	54
84	57	122	54
84	58	122	54
84	60	122	54
84	66	122	54
84	67	122	54
84	68	122	54
84	71	122	54
84	72	122	54
84	73	122	54
84	74	122	54
84	78	122	54
84	80	122	54
84	81	122	54
84	82	122	54
84	83	122	54
88	56	122	54
88	57	122	54
88	58	122	54
88	60	122	54
88	66	122	54
88	67	122	54
88	68	122	54
88	71	122	54
88	72	122	54
88	73	122	54
88	74	122	54
88	78	122	54
88	80	122	54
88	81	122	54
88	82	122	54
88	83	122	54
88	84	122	54
90	56	122	54
90	57	122	54
90	58	122	54
90	60	122	54
90	66	122	54
90	67	122	54
90	68	122	54
90	71	122	54
90	72	122	54
90	73	122	54
90	74	122	54
90	78	122	54
90	80	122	54
90	81	122	54
90	82	122	54
90	83	122	54
90	84	122	54
90	88	122	54
54	56	122	91
54	57	122	91
54	58	122	91
54	66	122	91
54	67	122	91
54	68	122	91
54	71	122	91
54	78	122	91
54	80	122	91
54	83	122	91
54	84	122	91
54	88	122	91
54	90	122	91
95	56	122	54
95	57	122	54
95	58	122	54
95	60	122	54
95	66	122	54
95	67	122	54
95	68	122	54
95	71	122	54
95	72	122	54
95	73	122	54
95	74	122	54
95	78	122	54
95	80	122	54
95	81	122	54
95	82	122	54
95	83	122	54
95	84	122	54
95	88	122	54
95	90	122	54
96	56	122	54
96	57	122	54
96	58	122	54
96	60	122	54
96	66	122	54
96	67	122	54
96	68	122	54
96	71	122	54
96	72	122	54
96	73	122	54
96	74	122	54
96	78	122	54
96	80	122	54
96	81	122	54
96	82	122	54
96	83	122	54
96	84	122	54
96	88	122	54
96	90	122	54
54	96	122	91
96	95	122	54
98	56	122	54
98	57	122	54
98	58	122	54
98	60	122	54
98	66	122	54
98	67	122	54
98	68	122	54
98	71	122	54
98	72	122	54
98	73	122	54
98	74	122	54
98	78	122	54
98	80	122	54
98	81	122	54
98	82	122	54
98	83	122	54
98	84	122	54
98	88	122	54
98	90	122	54
54	98	122	91
98	95	122	54
98	96	122	54
99	56	122	54
99	57	122	54
99	58	122	54
99	60	122	54
99	66	122	54
99	67	122	54
99	68	122	54
99	71	122	54
99	72	122	54
99	73	122	54
99	74	122	54
99	78	122	54
99	80	122	54
99	81	122	54
99	82	122	54
99	83	122	54
99	84	122	54
99	88	122	54
99	90	122	54
54	99	122	91
99	95	122	54
99	96	122	54
99	98	122	54
54	60	122	111
54	78	122	111
54	80	122	111
54	81	122	111
54	83	122	111
54	84	122	111
54	88	122	111
54	90	122	111
54	91	122	111
54	95	122	111
54	96	122	111
54	99	122	111
54	60	122	116
54	78	122	116
54	80	122	116
54	81	122	116
54	83	122	116
54	84	122	116
54	88	122	116
54	90	122	116
54	91	122	116
54	95	122	116
54	96	122	116
54	98	122	116
54	99	122	116
45	42	122	55
92	42	122	55
92	45	122	55
55	92	122	91
93	42	122	55
93	45	122	55
55	93	122	91
93	92	122	55
94	42	122	55
94	45	122	55
55	94	122	91
94	92	122	55
94	93	122	55
45	42	122	56
56	42	122	65
56	42	122	69
56	45	122	69
56	42	122	75
56	42	122	76
56	65	122	76
56	42	122	77
56	42	122	78
56	45	122	78
56	78	122	54
56	42	122	79
56	45	122	79
56	42	122	85
56	45	122	85
56	65	122	89
56	54	122	91
56	65	122	91
56	78	122	91
56	85	122	91
56	42	122	98
56	98	122	54
56	98	122	76
56	98	122	89
56	98	122	91
56	42	122	100
56	65	122	100
56	78	122	100
56	85	122	100
56	42	122	101
56	65	122	101
56	78	122	101
56	42	122	102
56	65	122	102
56	78	122	102
56	98	122	102
56	42	122	103
56	65	122	103
56	78	122	103
56	42	122	104
56	65	122	104
56	78	122	104
56	98	122	104
56	42	122	105
56	42	122	106
56	42	122	107
56	42	122	110
56	65	122	110
56	78	122	110
56	85	122	110
56	42	122	112
56	42	122	113
56	42	122	114
56	42	122	115
56	42	122	120
56	65	122	120
56	69	122	120
56	76	122	120
56	78	122	120
56	85	122	120
56	91	122	120
56	98	122	120
45	42	122	57
57	42	122	65
57	42	122	69
57	45	122	69
57	42	122	76
57	65	122	76
57	42	122	77
57	42	122	78
57	45	122	78
57	78	122	54
57	42	122	79
57	45	122	79
57	42	122	85
57	45	122	85
57	65	122	89
57	54	122	91
57	65	122	91
57	78	122	91
57	85	122	91
57	42	122	98
57	98	122	54
57	98	122	76
57	98	122	89
57	98	122	91
45	42	122	58
58	42	122	59
58	45	122	59
58	42	122	65
58	42	122	69
58	45	122	69
58	42	122	75
58	42	122	76
58	65	122	76
58	42	122	77
58	42	122	78
58	45	122	78
58	78	122	54
58	42	122	79
58	45	122	79
58	42	122	84
58	45	122	84
58	84	122	54
58	42	122	85
58	45	122	85
58	59	122	85
58	42	122	86
58	45	122	86
58	65	122	89
58	54	122	91
58	65	122	91
58	78	122	91
58	84	122	91
58	85	122	91
58	42	122	98
58	98	122	54
58	98	122	76
58	98	122	89
58	98	122	91
58	42	122	100
58	59	122	100
58	65	122	100
58	78	122	100
58	84	122	100
58	85	122	100
58	42	122	101
58	59	122	101
58	65	122	101
58	78	122	101
58	84	122	101
58	42	122	102
58	59	122	102
58	65	122	102
58	78	122	102
58	84	122	102
58	98	122	102
58	42	122	103
58	59	122	103
58	65	122	103
58	78	122	103
58	84	122	103
58	42	122	104
58	65	122	104
58	78	122	104
58	84	122	104
58	98	122	104
58	42	122	105
58	42	122	106
58	42	122	107
58	42	122	110
58	59	122	110
58	65	122	110
58	78	122	110
58	84	122	110
58	85	122	110
58	42	122	112
58	42	122	113
58	42	122	114
58	42	122	115
58	42	122	120
58	65	122	120
58	69	122	120
58	76	122	120
58	78	122	120
58	84	122	120
58	85	122	120
58	91	122	120
58	98	122	120
45	42	122	59
58	42	122	59
58	45	122	59
67	42	122	59
67	45	122	59
67	58	122	59
59	42	122	85
59	45	122	85
59	58	122	85
59	67	122	85
92	42	122	59
92	45	122	59
92	58	122	59
92	67	122	59
93	42	122	59
93	45	122	59
93	58	122	59
93	67	122	59
59	93	122	85
93	92	122	59
94	42	122	59
94	45	122	59
94	58	122	59
94	67	122	59
59	94	122	85
94	92	122	59
94	93	122	59
95	42	122	59
95	45	122	59
95	58	122	59
95	67	122	59
95	92	122	59
95	93	122	59
95	94	122	59
99	42	122	59
99	45	122	59
99	58	122	59
99	67	122	59
59	99	122	85
99	92	122	59
99	93	122	59
99	94	122	59
99	95	122	59
59	42	122	100
59	58	122	100
59	67	122	100
59	85	122	100
59	92	122	100
59	93	122	100
59	94	122	100
59	95	122	100
59	99	122	100
59	42	122	101
59	58	122	101
59	67	122	101
59	92	122	101
59	93	122	101
59	94	122	101
59	95	122	101
59	99	122	101
59	42	122	102
59	58	122	102
59	67	122	102
59	92	122	102
59	93	122	102
59	94	122	102
59	95	122	102
59	99	122	102
59	42	122	103
59	58	122	103
59	67	122	103
59	92	122	103
59	93	122	103
59	94	122	103
59	95	122	103
59	99	122	103
59	42	122	110
59	58	122	110
59	67	122	110
59	85	122	110
59	92	122	110
59	93	122	110
59	94	122	110
59	95	122	110
59	99	122	110
59	85	122	111
59	95	122	111
59	99	122	111
59	102	122	111
59	103	122	111
59	42	122	116
59	85	122	116
59	95	122	116
59	99	122	116
60	42	122	86
60	42	122	104
60	54	122	111
60	86	122	111
60	104	122	111
60	42	122	116
60	54	122	116
60	86	122	116
60	104	122	116
60	42	122	120
58	42	122	61
67	42	122	61
67	58	122	61
68	42	122	61
68	58	122	61
68	67	122	61
83	42	122	61
83	58	122	61
83	67	122	61
83	68	122	61
93	42	122	61
93	58	122	61
93	67	122	61
93	68	122	61
93	83	122	61
94	42	122	61
94	58	122	61
94	67	122	61
94	68	122	61
94	83	122	61
94	93	122	61
96	42	122	61
96	58	122	61
96	67	122	61
96	68	122	61
96	83	122	61
96	93	122	61
96	94	122	61
99	42	122	61
99	58	122	61
99	67	122	61
99	68	122	61
99	83	122	61
99	93	122	61
99	94	122	61
99	96	122	61
45	42	122	62
67	42	122	62
67	45	122	62
92	42	122	62
92	45	122	62
92	67	122	62
93	42	122	62
93	45	122	62
93	67	122	62
93	92	122	62
94	42	122	62
94	45	122	62
94	67	122	62
94	92	122	62
94	93	122	62
45	42	122	63
67	42	122	63
67	45	122	63
92	42	122	63
92	45	122	63
92	67	122	63
93	42	122	63
93	45	122	63
93	67	122	63
93	92	122	63
94	42	122	63
94	45	122	63
94	67	122	63
94	92	122	63
94	93	122	63
10	9	122	64
11	9	122	64
11	10	122	64
13	9	122	64
13	10	122	64
13	11	122	64
64	65	122	76
64	65	122	89
64	65	122	91
64	98	122	76
64	98	122	89
64	98	122	91
64	65	122	100
64	65	122	101
64	65	122	102
64	98	122	102
64	65	122	103
64	65	122	110
64	65	122	111
64	76	122	111
64	91	122	111
64	102	122	111
64	103	122	111
64	65	122	116
64	76	122	116
64	91	122	116
64	98	122	116
56	42	122	65
57	42	122	65
57	56	122	65
58	42	122	65
58	56	122	65
58	57	122	65
64	42	122	65
64	56	122	65
64	57	122	65
64	58	122	65
66	42	122	65
66	56	122	65
66	57	122	65
66	58	122	65
66	64	122	65
67	42	122	65
67	56	122	65
67	57	122	65
67	58	122	65
67	64	122	65
67	66	122	65
68	42	122	65
68	56	122	65
68	57	122	65
68	58	122	65
68	64	122	65
68	66	122	65
68	67	122	65
71	42	122	65
71	56	122	65
71	57	122	65
71	58	122	65
71	64	122	65
71	66	122	65
71	67	122	65
71	68	122	65
65	42	122	76
65	56	122	76
65	57	122	76
65	58	122	76
65	64	122	76
65	67	122	76
65	68	122	76
65	71	122	76
65	56	122	89
65	57	122	89
65	58	122	89
65	64	122	89
65	67	122	89
65	68	122	89
65	71	122	89
65	56	122	91
65	57	122	91
65	58	122	91
65	64	122	91
65	66	122	91
65	67	122	91
65	68	122	91
65	71	122	91
65	98	122	76
65	98	122	89
65	98	122	91
65	42	122	100
65	56	122	100
65	58	122	100
65	64	122	100
65	67	122	100
65	68	122	100
65	71	122	100
65	42	122	101
65	56	122	101
65	58	122	101
65	64	122	101
65	67	122	101
65	68	122	101
65	71	122	101
65	42	122	102
65	56	122	102
65	58	122	102
65	64	122	102
65	67	122	102
65	68	122	102
65	71	122	102
65	98	122	102
65	42	122	103
65	56	122	103
65	58	122	103
65	64	122	103
65	67	122	103
65	68	122	103
65	71	122	103
65	42	122	104
65	56	122	104
65	58	122	104
65	67	122	104
65	68	122	104
65	71	122	104
65	98	122	104
65	42	122	110
65	56	122	110
65	58	122	110
65	64	122	110
65	67	122	110
65	68	122	110
65	71	122	110
65	64	122	111
65	76	122	111
65	91	122	111
65	102	122	111
65	103	122	111
65	104	122	111
65	42	122	116
65	64	122	116
65	76	122	116
65	91	122	116
65	98	122	116
65	104	122	116
65	42	122	120
65	56	122	120
65	58	122	120
65	67	122	120
65	68	122	120
65	71	122	120
65	76	122	120
65	91	122	120
65	98	122	120
45	42	122	66
66	42	122	65
66	42	122	78
66	45	122	78
66	78	122	54
66	42	122	79
66	45	122	79
66	42	122	85
66	45	122	85
66	42	122	86
66	45	122	86
66	54	122	91
66	65	122	91
66	78	122	91
66	85	122	91
66	42	122	105
45	42	122	67
67	42	122	59
67	45	122	59
67	42	122	65
67	42	122	75
67	42	122	76
67	65	122	76
67	42	122	77
67	42	122	78
67	45	122	78
67	78	122	54
67	42	122	79
67	45	122	79
67	42	122	84
67	45	122	84
67	84	122	54
67	42	122	85
67	45	122	85
67	59	122	85
67	42	122	86
67	45	122	86
67	65	122	89
67	54	122	91
67	65	122	91
67	78	122	91
67	84	122	91
67	85	122	91
67	42	122	98
67	98	122	54
67	98	122	76
67	98	122	89
67	98	122	91
67	42	122	99
67	99	122	52
67	99	122	54
67	99	122	59
67	99	122	75
67	99	122	77
67	99	122	78
67	99	122	79
67	99	122	84
67	99	122	85
67	99	122	86
67	99	122	91
67	42	122	100
67	59	122	100
67	65	122	100
67	78	122	100
67	84	122	100
67	85	122	100
67	99	122	100
67	42	122	101
67	59	122	101
67	65	122	101
67	78	122	101
67	84	122	101
67	99	122	101
67	42	122	102
67	59	122	102
67	65	122	102
67	78	122	102
67	84	122	102
67	98	122	102
67	99	122	102
67	42	122	103
67	59	122	103
67	65	122	103
67	78	122	103
67	84	122	103
67	99	122	103
67	42	122	104
67	65	122	104
67	78	122	104
67	84	122	104
67	98	122	104
67	99	122	104
67	42	122	105
67	99	122	105
67	42	122	106
67	99	122	106
67	42	122	107
67	99	122	107
67	42	122	108
67	42	122	109
67	42	122	110
67	59	122	110
67	65	122	110
67	78	122	110
67	84	122	110
67	85	122	110
67	99	122	110
67	42	122	112
67	99	122	112
67	42	122	113
67	99	122	113
67	42	122	114
67	99	122	114
67	42	122	115
67	99	122	115
67	42	122	117
67	42	122	120
67	65	122	120
67	76	122	120
67	78	122	120
67	84	122	120
67	85	122	120
67	91	122	120
67	98	122	120
67	99	122	120
45	42	122	68
68	42	122	65
68	42	122	75
68	42	122	76
68	65	122	76
68	42	122	77
68	42	122	78
68	45	122	78
68	78	122	54
68	42	122	79
68	45	122	79
68	42	122	84
68	45	122	84
68	84	122	54
68	42	122	85
68	45	122	85
68	42	122	86
68	45	122	86
68	65	122	89
68	54	122	91
68	65	122	91
68	78	122	91
68	84	122	91
68	85	122	91
68	42	122	98
68	98	122	54
68	98	122	76
68	98	122	89
68	98	122	91
68	42	122	100
68	65	122	100
68	78	122	100
68	84	122	100
68	85	122	100
68	42	122	101
68	65	122	101
68	78	122	101
68	84	122	101
68	42	122	102
68	65	122	102
68	78	122	102
68	84	122	102
68	98	122	102
68	42	122	103
68	65	122	103
68	78	122	103
68	84	122	103
68	42	122	104
68	65	122	104
68	78	122	104
68	84	122	104
68	98	122	104
68	42	122	105
68	42	122	106
68	42	122	107
68	42	122	108
68	42	122	109
68	42	122	110
68	65	122	110
68	78	122	110
68	84	122	110
68	85	122	110
68	42	122	112
68	42	122	113
68	42	122	114
68	42	122	115
68	42	122	117
68	42	122	120
68	65	122	120
68	76	122	120
68	78	122	120
68	84	122	120
68	85	122	120
68	91	122	120
68	98	122	120
45	42	122	69
56	42	122	69
56	45	122	69
57	42	122	69
57	45	122	69
57	56	122	69
58	42	122	69
58	45	122	69
58	56	122	69
58	57	122	69
93	42	122	69
93	45	122	69
93	56	122	69
93	57	122	69
93	58	122	69
94	42	122	69
94	45	122	69
94	56	122	69
94	57	122	69
94	58	122	69
94	93	122	69
99	42	122	69
99	45	122	69
99	56	122	69
99	57	122	69
99	58	122	69
99	93	122	69
99	94	122	69
69	42	122	116
69	99	122	116
69	42	122	120
69	56	122	120
69	58	122	120
69	93	122	120
69	99	122	120
13	12	122	70
70	81	122	75
70	78	122	91
70	84	122	91
70	78	122	101
70	81	122	101
70	84	122	101
45	42	122	71
71	42	122	65
71	42	122	75
71	42	122	76
71	65	122	76
71	42	122	77
71	65	122	89
71	54	122	91
71	65	122	91
71	42	122	98
71	98	122	54
71	98	122	76
71	98	122	89
71	98	122	91
71	42	122	100
71	65	122	100
71	42	122	101
71	65	122	101
71	42	122	102
71	65	122	102
71	98	122	102
71	42	122	103
71	65	122	103
71	42	122	104
71	65	122	104
71	98	122	104
71	42	122	105
71	42	122	106
71	42	122	107
71	42	122	110
71	65	122	110
71	42	122	112
71	42	122	113
71	42	122	114
71	42	122	115
71	42	122	120
71	65	122	120
71	76	122	120
71	91	122	120
71	98	122	120
45	42	122	72
72	42	122	75
72	42	122	78
72	45	122	78
72	78	122	54
72	42	122	79
72	45	122	79
72	42	122	84
72	45	122	84
72	84	122	54
72	42	122	100
72	78	122	100
72	84	122	100
72	42	122	101
72	78	122	101
72	84	122	101
72	42	122	102
72	78	122	102
72	84	122	102
72	42	122	103
72	78	122	103
72	84	122	103
72	42	122	104
72	78	122	104
72	84	122	104
72	42	122	105
72	42	122	106
72	42	122	107
72	42	122	110
72	78	122	110
72	84	122	110
72	42	122	112
72	42	122	113
72	42	122	114
72	42	122	115
72	42	122	120
72	78	122	120
72	84	122	120
45	42	122	73
73	42	122	75
73	42	122	78
73	45	122	78
73	78	122	54
73	42	122	79
73	45	122	79
73	42	122	84
73	45	122	84
73	84	122	54
73	42	122	100
73	78	122	100
73	84	122	100
73	42	122	101
73	78	122	101
73	84	122	101
73	42	122	102
73	78	122	102
73	84	122	102
73	42	122	103
73	78	122	103
73	84	122	103
73	42	122	104
73	78	122	104
73	84	122	104
73	42	122	105
73	42	122	106
73	42	122	107
73	42	122	109
73	42	122	110
73	78	122	110
73	84	122	110
73	42	122	112
73	42	122	113
73	42	122	114
73	42	122	115
73	42	122	120
73	78	122	120
73	84	122	120
45	42	122	74
74	42	122	75
74	42	122	78
74	45	122	78
74	78	122	54
74	42	122	79
74	45	122	79
74	42	122	84
74	45	122	84
74	84	122	54
74	42	122	100
74	78	122	100
74	84	122	100
74	42	122	101
74	78	122	101
74	84	122	101
74	42	122	103
74	78	122	103
74	84	122	103
74	42	122	105
74	42	122	106
74	42	122	107
74	42	122	110
74	78	122	110
74	84	122	110
74	42	122	112
74	42	122	113
